Date,Year,Month,Day,Season,Season.Yr,Max.Temp,Min.Temp,Mean.Temp,Total.Precip,Station
2008-03-27,2008,3,27,Spring,2008,7.3,2.9,5.1,0,VANCOUVER INT'L A
2008-03-28,2008,3,28,Spring,2008,5,0.4,2.7,4.2,VANCOUVER INT'L A
2008-03-29,2008,3,29,Spring,2008,7.4,1.8,4.6,4,VANCOUVER INT'L A
2008-03-30,2008,3,30,Spring,2008,8.3,1.4,4.9,2.4,VANCOUVER INT'L A
2008-03-31,2008,3,31,Spring,2008,8,1.9,5,0,VANCOUVER INT'L A
2008-04-01,2008,4,1,Spring,2008,7.2,-2.1,2.6,0,VANCOUVER INT'L A
2008-04-02,2008,4,2,Spring,2008,9.6,0.2,4.9,0,VANCOUVER INT'L A
2008-04-03,2008,4,3,Spring,2008,11.3,0.6,6,0,VANCOUVER INT'L A
2008-04-04,2008,4,4,Spring,2008,7.9,5.1,6.5,6.6,VANCOUVER INT'L A
2008-04-05,2008,4,5,Spring,2008,8.8,4.9,6.9,1,VANCOUVER INT'L A
2008-04-06,2008,4,6,Spring,2008,10.4,4.8,7.6,3.6,VANCOUVER INT'L A
2008-04-07,2008,4,7,Spring,2008,10.9,3.7,7.3,20.4,VANCOUVER INT'L A
2008-04-08,2008,4,8,Spring,2008,10.1,3.9,7,1,VANCOUVER INT'L A
2008-04-09,2008,4,9,Spring,2008,10.4,2,6.2,1.2,VANCOUVER INT'L A
2008-04-10,2008,4,10,Spring,2008,11.8,4.4,8.1,0.4,VANCOUVER INT'L A
2008-04-11,2008,4,11,Spring,2008,12.8,6.6,9.7,0,VANCOUVER INT'L A
2008-04-12,2008,4,12,Spring,2008,18.8,3.9,11.4,0,VANCOUVER INT'L A
2008-04-13,2008,4,13,Spring,2008,13.4,7.4,10.4,0.8,VANCOUVER INT'L A
2008-04-14,2008,4,14,Spring,2008,11,4.1,7.6,0,VANCOUVER INT'L A
2008-04-15,2008,4,15,Spring,2008,10.5,6.2,8.4,0.2,VANCOUVER INT'L A
2008-04-16,2008,4,16,Spring,2008,11.7,6.1,8.9,0,VANCOUVER INT'L A
2008-04-17,2008,4,17,Spring,2008,12.6,6.4,9.5,0,VANCOUVER INT'L A
2008-04-18,2008,4,18,Spring,2008,7.8,0.2,4,6.2,VANCOUVER INT'L A
2008-04-19,2008,4,19,Spring,2008,8.3,0.3,4.3,5.2,VANCOUVER INT'L A
2008-04-20,2008,4,20,Spring,2008,7.6,-0.1,3.8,0,VANCOUVER INT'L A
2008-04-21,2008,4,21,Spring,2008,10.8,0.7,5.8,0.2,VANCOUVER INT'L A
2008-04-22,2008,4,22,Spring,2008,14.1,0.1,7.1,0,VANCOUVER INT'L A
2008-04-23,2008,4,23,Spring,2008,11.5,6.2,8.9,0,VANCOUVER INT'L A
2008-04-24,2008,4,24,Spring,2008,12,6.6,9.3,0,VANCOUVER INT'L A
2008-04-25,2008,4,25,Spring,2008,11.7,4.3,8,0,VANCOUVER INT'L A
2008-04-26,2008,4,26,Spring,2008,14.2,2,8.1,0,VANCOUVER INT'L A
2008-04-27,2008,4,27,Spring,2008,13.6,9.2,11.4,2,VANCOUVER INT'L A
2008-04-28,2008,4,28,Spring,2008,15.2,6.8,11,13.2,VANCOUVER INT'L A
2008-04-29,2008,4,29,Spring,2008,11.4,4.5,8,0.2,VANCOUVER INT'L A
2008-04-30,2008,4,30,Spring,2008,11.5,4.7,8.1,0,VANCOUVER INT'L A
2008-05-01,2008,5,1,Spring,2008,13,6.3,9.7,0,VANCOUVER INT'L A
2008-05-02,2008,5,2,Spring,2008,13.5,4.7,9.1,1,VANCOUVER INT'L A
2008-05-03,2008,5,3,Spring,2008,12.5,7,9.8,6.6,VANCOUVER INT'L A
2008-05-04,2008,5,4,Spring,2008,13.9,6,10,0,VANCOUVER INT'L A
2008-05-05,2008,5,5,Spring,2008,17.1,7.7,12.4,0,VANCOUVER INT'L A
2008-05-06,2008,5,6,Spring,2008,15,8,11.5,0,VANCOUVER INT'L A
2008-05-07,2008,5,7,Spring,2008,13.1,6.7,9.9,0,VANCOUVER INT'L A
2008-05-08,2008,5,8,Spring,2008,13.2,7.6,10.4,0,VANCOUVER INT'L A
2008-05-09,2008,5,9,Spring,2008,15,4.4,9.7,0,VANCOUVER INT'L A
2008-05-10,2008,5,10,Spring,2008,13.9,9.4,11.7,1,VANCOUVER INT'L A
2008-05-11,2008,5,11,Spring,2008,12.9,7,10,1.8,VANCOUVER INT'L A
2008-05-12,2008,5,12,Spring,2008,14.7,5,9.9,0,VANCOUVER INT'L A
2008-05-13,2008,5,13,Spring,2008,11.1,8.6,9.9,17,VANCOUVER INT'L A
2008-05-14,2008,5,14,Spring,2008,14.5,9.2,11.9,10.2,VANCOUVER INT'L A
2008-05-15,2008,5,15,Spring,2008,16.3,11.6,14,0,VANCOUVER INT'L A
2008-05-16,2008,5,16,Spring,2008,19.4,8.6,14,0,VANCOUVER INT'L A
2008-05-17,2008,5,17,Spring,2008,29,12.3,20.7,0,VANCOUVER INT'L A
2008-05-18,2008,5,18,Spring,2008,22.2,12.5,17.4,0,VANCOUVER INT'L A
2008-05-19,2008,5,19,Spring,2008,17.5,3.3,10.4,1.4,VANCOUVER INT'L A
2008-05-20,2008,5,20,Spring,2008,16.2,11.6,13.9,3.8,VANCOUVER INT'L A
2008-05-21,2008,5,21,Spring,2008,15.8,9.6,12.7,0,VANCOUVER INT'L A
2008-05-22,2008,5,22,Spring,2008,15.1,9.7,12.4,0,VANCOUVER INT'L A
2008-05-23,2008,5,23,Spring,2008,16.3,9.9,13.1,0,VANCOUVER INT'L A
2008-05-24,2008,5,24,Spring,2008,21.1,11,16.1,0,VANCOUVER INT'L A
2008-05-25,2008,5,25,Spring,2008,23.4,14.1,18.8,0,VANCOUVER INT'L A
2008-05-26,2008,5,26,Spring,2008,19.8,13.9,16.9,0.4,VANCOUVER INT'L A
2008-05-27,2008,5,27,Spring,2008,18.6,12.9,15.8,0,VANCOUVER INT'L A
2008-05-28,2008,5,28,Spring,2008,20,11.7,15.9,0,VANCOUVER INT'L A
2008-05-29,2008,5,29,Spring,2008,15.7,9,12.4,0,VANCOUVER INT'L A
2008-05-30,2008,5,30,Spring,2008,16,8.2,12.1,0,VANCOUVER INT'L A
2008-05-31,2008,5,31,Spring,2008,17.7,8.6,13.2,0,VANCOUVER INT'L A
2008-06-01,2008,6,1,Summer,2008,14.7,11.8,13.3,0,VANCOUVER INT'L A
2008-06-02,2008,6,2,Summer,2008,16.4,10.8,13.6,0,VANCOUVER INT'L A
2008-06-03,2008,6,3,Summer,2008,12.7,10.2,11.5,9.6,VANCOUVER INT'L A
2008-06-04,2008,6,4,Summer,2008,14.5,11.1,12.8,0.6,VANCOUVER INT'L A
2008-06-05,2008,6,5,Summer,2008,11.5,9,10.3,11.8,VANCOUVER INT'L A
2008-06-06,2008,6,6,Summer,2008,14.7,8.3,11.5,4.6,VANCOUVER INT'L A
2008-06-07,2008,6,7,Summer,2008,17.4,10.3,13.9,0.4,VANCOUVER INT'L A
2008-06-08,2008,6,8,Summer,2008,14.2,8.8,11.5,1.4,VANCOUVER INT'L A
2008-06-09,2008,6,9,Summer,2008,11.7,6.7,9.2,14.4,VANCOUVER INT'L A
2008-06-10,2008,6,10,Summer,2008,14.4,6.7,10.6,0,VANCOUVER INT'L A
2008-06-11,2008,6,11,Summer,2008,15.3,10.3,12.8,0,VANCOUVER INT'L A
2008-06-12,2008,6,12,Summer,2008,18.3,11,14.7,0,VANCOUVER INT'L A
2008-06-13,2008,6,13,Summer,2008,17.7,11,14.4,0,VANCOUVER INT'L A
2008-06-14,2008,6,14,Summer,2008,16.7,10.2,13.5,0,VANCOUVER INT'L A
2008-06-15,2008,6,15,Summer,2008,18.3,8,13.2,0,VANCOUVER INT'L A
2008-06-16,2008,6,16,Summer,2008,21.8,9.4,15.6,0,VANCOUVER INT'L A
2008-06-17,2008,6,17,Summer,2008,16.6,11.3,14,0,VANCOUVER INT'L A
2008-06-18,2008,6,18,Summer,2008,16.6,11.2,13.9,0,VANCOUVER INT'L A
2008-06-19,2008,6,19,Summer,2008,18.7,8.8,13.8,0,VANCOUVER INT'L A
2008-06-20,2008,6,20,Summer,2008,19.3,12.4,15.9,0,VANCOUVER INT'L A
2008-06-21,2008,6,21,Summer,2008,22,14,18,0,VANCOUVER INT'L A
2008-06-22,2008,6,22,Summer,2008,19.6,11.2,15.4,0.2,VANCOUVER INT'L A
2008-06-23,2008,6,23,Summer,2008,20,7.6,13.8,0,VANCOUVER INT'L A
2008-06-24,2008,6,24,Summer,2008,20.4,12,16.2,0,VANCOUVER INT'L A
2008-06-25,2008,6,25,Summer,2008,21.3,11.5,16.4,0,VANCOUVER INT'L A
2008-06-26,2008,6,26,Summer,2008,16.8,11.2,14,0,VANCOUVER INT'L A
2008-06-27,2008,6,27,Summer,2008,20.4,11.7,16.1,0,VANCOUVER INT'L A
2008-06-28,2008,6,28,Summer,2008,24.4,13.4,18.9,0,VANCOUVER INT'L A
2008-06-29,2008,6,29,Summer,2008,26.9,16.1,21.5,0,VANCOUVER INT'L A
2008-06-30,2008,6,30,Summer,2008,25.9,17.8,21.9,0,VANCOUVER INT'L A
2008-07-01,2008,7,1,Summer,2008,23.3,14.9,19.1,0,VANCOUVER INT'L A
2008-07-02,2008,7,2,Summer,2008,24.3,13.2,18.8,0,VANCOUVER INT'L A
2008-07-03,2008,7,3,Summer,2008,22.9,16,19.5,0.2,VANCOUVER INT'L A
2008-07-04,2008,7,4,Summer,2008,22.5,14.6,18.6,0,VANCOUVER INT'L A
2008-07-05,2008,7,5,Summer,2008,21.8,16.3,19.1,0.2,VANCOUVER INT'L A
2008-07-06,2008,7,6,Summer,2008,20.5,13.8,17.2,0,VANCOUVER INT'L A
2008-07-07,2008,7,7,Summer,2008,22.1,11.5,16.8,0,VANCOUVER INT'L A
2008-07-08,2008,7,8,Summer,2008,26.2,12.1,19.2,0,VANCOUVER INT'L A
2008-07-09,2008,7,9,Summer,2008,22.4,13.6,18,0,VANCOUVER INT'L A
2008-07-10,2008,7,10,Summer,2008,20,14.6,17.3,0,VANCOUVER INT'L A
2008-07-11,2008,7,11,Summer,2008,21.5,11.7,16.6,0,VANCOUVER INT'L A
2008-07-12,2008,7,12,Summer,2008,25.5,12.8,19.2,0,VANCOUVER INT'L A
2008-07-13,2008,7,13,Summer,2008,24.2,14.2,19.2,0,VANCOUVER INT'L A
2008-07-14,2008,7,14,Summer,2008,23.7,13.4,18.6,0,VANCOUVER INT'L A
2008-07-15,2008,7,15,Summer,2008,22.9,12.1,17.5,0,VANCOUVER INT'L A
2008-07-16,2008,7,16,Summer,2008,24.3,13,18.7,0,VANCOUVER INT'L A
2008-07-17,2008,7,17,Summer,2008,21.3,13.2,17.3,0,VANCOUVER INT'L A
2008-07-18,2008,7,18,Summer,2008,21.4,12.2,16.8,0,VANCOUVER INT'L A
2008-07-19,2008,7,19,Summer,2008,23.4,11.9,17.7,0,VANCOUVER INT'L A
2008-07-20,2008,7,20,Summer,2008,26,11.9,19,0,VANCOUVER INT'L A
2008-07-21,2008,7,21,Summer,2008,23.2,12.5,17.9,0,VANCOUVER INT'L A
2008-07-22,2008,7,22,Summer,2008,20.9,13.8,17.4,0,VANCOUVER INT'L A
2008-07-23,2008,7,23,Summer,2008,19.7,13.3,16.5,0,VANCOUVER INT'L A
2008-07-24,2008,7,24,Summer,2008,21.9,12.5,17.2,0,VANCOUVER INT'L A
2008-07-25,2008,7,25,Summer,2008,23.5,13.3,18.4,0,VANCOUVER INT'L A
2008-07-26,2008,7,26,Summer,2008,23,14.3,18.7,0,VANCOUVER INT'L A
2008-07-27,2008,7,27,Summer,2008,22.3,15,18.7,0,VANCOUVER INT'L A
2008-07-28,2008,7,28,Summer,2008,22.2,10.6,16.4,0,VANCOUVER INT'L A
2008-07-29,2008,7,29,Summer,2008,17.8,13,15.4,13.2,VANCOUVER INT'L A
2008-07-30,2008,7,30,Summer,2008,20.7,12.7,16.7,0,VANCOUVER INT'L A
2008-07-31,2008,7,31,Summer,2008,16.2,11.4,13.8,2.2,VANCOUVER INT'L A
2008-08-01,2008,8,1,Summer,2008,19,11.7,15.4,7.4,VANCOUVER INT'L A
2008-08-02,2008,8,2,Summer,2008,19.8,13.4,16.6,0,VANCOUVER INT'L A
2008-08-03,2008,8,3,Summer,2008,21.2,11.7,16.5,0,VANCOUVER INT'L A
2008-08-04,2008,8,4,Summer,2008,22.7,12.8,17.8,0,VANCOUVER INT'L A
2008-08-05,2008,8,5,Summer,2008,24.1,15,19.6,0,VANCOUVER INT'L A
2008-08-06,2008,8,6,Summer,2008,27.8,15.9,21.9,0,VANCOUVER INT'L A
2008-08-07,2008,8,7,Summer,2008,27.6,14.7,21.2,0,VANCOUVER INT'L A
2008-08-08,2008,8,8,Summer,2008,21.3,13.8,17.6,0,VANCOUVER INT'L A
2008-08-09,2008,8,9,Summer,2008,20.1,14.4,17.3,2.2,VANCOUVER INT'L A
2008-08-10,2008,8,10,Summer,2008,21.1,13.3,17.2,0,VANCOUVER INT'L A
2008-08-11,2008,8,11,Summer,2008,22.6,12,17.3,0,VANCOUVER INT'L A
2008-08-12,2008,8,12,Summer,2008,22.7,13.3,18,0,VANCOUVER INT'L A
2008-08-13,2008,8,13,Summer,2008,23.6,14.9,19.3,0,VANCOUVER INT'L A
2008-08-14,2008,8,14,Summer,2008,26.4,15.6,21,0,VANCOUVER INT'L A
2008-08-15,2008,8,15,Summer,2008,26,18.3,22.2,0,VANCOUVER INT'L A
2008-08-16,2008,8,16,Summer,2008,26.5,16.9,21.7,0,VANCOUVER INT'L A
2008-08-17,2008,8,17,Summer,2008,28.5,18.1,23.3,0.2,VANCOUVER INT'L A
2008-08-18,2008,8,18,Summer,2008,21.5,14.9,18.2,0.4,VANCOUVER INT'L A
2008-08-19,2008,8,19,Summer,2008,21.2,14.8,18,7.8,VANCOUVER INT'L A
2008-08-20,2008,8,20,Summer,2008,16.7,14.1,15.4,7.6,VANCOUVER INT'L A
2008-08-21,2008,8,21,Summer,2008,19.6,12.8,16.2,5.8,VANCOUVER INT'L A
2008-08-22,2008,8,22,Summer,2008,20.4,12.7,16.6,0,VANCOUVER INT'L A
2008-08-23,2008,8,23,Summer,2008,23.2,16.9,20.1,0,VANCOUVER INT'L A
2008-08-24,2008,8,24,Summer,2008,19.9,14.3,17.1,17.6,VANCOUVER INT'L A
2008-08-25,2008,8,25,Summer,2008,18.9,11.3,15.1,0,VANCOUVER INT'L A
2008-08-26,2008,8,26,Summer,2008,18.2,11.1,14.7,16.4,VANCOUVER INT'L A
2008-08-27,2008,8,27,Summer,2008,21.5,10.5,16,4.2,VANCOUVER INT'L A
2008-08-28,2008,8,28,Summer,2008,16.4,13,14.7,5.8,VANCOUVER INT'L A
2008-08-29,2008,8,29,Summer,2008,21.7,14.2,18,0.4,VANCOUVER INT'L A
2008-08-30,2008,8,30,Summer,2008,16.6,11.5,14.1,0,VANCOUVER INT'L A
2008-08-31,2008,8,31,Summer,2008,17.1,9.3,13.2,0,VANCOUVER INT'L A
2008-09-01,2008,9,1,Fall,2008,17.4,9,13.2,0,VANCOUVER INT'L A
2008-09-02,2008,9,2,Fall,2008,17.9,9.1,13.5,0.6,VANCOUVER INT'L A
2008-09-03,2008,9,3,Fall,2008,17.2,9.9,13.6,0,VANCOUVER INT'L A
2008-09-04,2008,9,4,Fall,2008,18.5,10.6,14.6,0,VANCOUVER INT'L A
2008-09-05,2008,9,5,Fall,2008,20.1,12,16.1,0,VANCOUVER INT'L A
2008-09-06,2008,9,6,Fall,2008,19.8,12.8,16.3,0,VANCOUVER INT'L A
2008-09-07,2008,9,7,Fall,2008,19.8,13.8,16.8,0,VANCOUVER INT'L A
2008-09-08,2008,9,8,Fall,2008,19.2,12.8,16,0,VANCOUVER INT'L A
2008-09-09,2008,9,9,Fall,2008,17.6,12.7,15.2,0,VANCOUVER INT'L A
2008-09-10,2008,9,10,Fall,2008,18.3,10.5,14.4,0,VANCOUVER INT'L A
2008-09-11,2008,9,11,Fall,2008,19.5,10.3,14.9,0,VANCOUVER INT'L A
2008-09-12,2008,9,12,Fall,2008,19.5,11.7,15.6,0,VANCOUVER INT'L A
2008-09-13,2008,9,13,Fall,2008,19,10.8,14.9,0,VANCOUVER INT'L A
2008-09-14,2008,9,14,Fall,2008,19,11.2,15.1,0,VANCOUVER INT'L A
2008-09-15,2008,9,15,Fall,2008,21.3,12.6,17,0,VANCOUVER INT'L A
2008-09-16,2008,9,16,Fall,2008,21.2,10.3,15.8,0,VANCOUVER INT'L A
2008-09-17,2008,9,17,Fall,2008,24.5,11.1,17.8,0,VANCOUVER INT'L A
2008-09-18,2008,9,18,Fall,2008,15.6,11.6,13.6,0,VANCOUVER INT'L A
2008-09-19,2008,9,19,Fall,2008,16.6,13.5,15.1,0,VANCOUVER INT'L A
2008-09-20,2008,9,20,Fall,2008,14.2,11.6,12.9,5.8,VANCOUVER INT'L A
2008-09-21,2008,9,21,Fall,2008,17.8,11.7,14.8,7.2,VANCOUVER INT'L A
2008-09-22,2008,9,22,Fall,2008,15.8,10.1,13,0,VANCOUVER INT'L A
2008-09-23,2008,9,23,Fall,2008,15.6,6.9,11.3,0.2,VANCOUVER INT'L A
2008-09-24,2008,9,24,Fall,2008,15.7,11.3,13.5,5.4,VANCOUVER INT'L A
2008-09-25,2008,9,25,Fall,2008,14.1,11.2,12.7,11.2,VANCOUVER INT'L A
2008-09-26,2008,9,26,Fall,2008,17.4,12.2,14.8,0.2,VANCOUVER INT'L A
2008-09-27,2008,9,27,Fall,2008,18.5,9.6,14.1,0,VANCOUVER INT'L A
2008-09-28,2008,9,28,Fall,2008,15.8,7.2,11.5,0,VANCOUVER INT'L A
2008-09-29,2008,9,29,Fall,2008,18.3,7.1,12.7,0,VANCOUVER INT'L A
2008-09-30,2008,9,30,Fall,2008,22.1,9.7,15.9,0,VANCOUVER INT'L A
2008-10-01,2008,10,1,Fall,2008,22.2,10.2,16.2,0,VANCOUVER INT'L A
2008-10-02,2008,10,2,Fall,2008,17.8,12.3,15.1,5.8,VANCOUVER INT'L A
2008-10-03,2008,10,3,Fall,2008,16.9,13.8,15.4,8.8,VANCOUVER INT'L A
2008-10-04,2008,10,4,Fall,2008,17.9,10.9,14.4,11.8,VANCOUVER INT'L A
2008-10-05,2008,10,5,Fall,2008,14.7,7.5,11.1,1.2,VANCOUVER INT'L A
2008-10-06,2008,10,6,Fall,2008,13.5,9.7,11.6,4.2,VANCOUVER INT'L A
2008-10-07,2008,10,7,Fall,2008,16.1,10.9,13.5,0.2,VANCOUVER INT'L A
2008-10-08,2008,10,8,Fall,2008,12.3,5,8.7,0,VANCOUVER INT'L A
2008-10-09,2008,10,9,Fall,2008,9.5,3.8,6.7,0,VANCOUVER INT'L A
2008-10-10,2008,10,10,Fall,2008,12.2,2.2,7.2,0,VANCOUVER INT'L A
2008-10-11,2008,10,11,Fall,2008,11.8,1.7,6.8,0,VANCOUVER INT'L A
2008-10-12,2008,10,12,Fall,2008,14.2,6.8,10.5,0,VANCOUVER INT'L A
2008-10-13,2008,10,13,Fall,2008,11.6,9.2,10.4,14.6,VANCOUVER INT'L A
2008-10-14,2008,10,14,Fall,2008,11.7,5.6,8.7,0,VANCOUVER INT'L A
2008-10-15,2008,10,15,Fall,2008,11.2,2.6,6.9,0.8,VANCOUVER INT'L A
2008-10-16,2008,10,16,Fall,2008,11.5,7,9.3,13.2,VANCOUVER INT'L A
2008-10-17,2008,10,17,Fall,2008,14.1,10.1,12.1,12.8,VANCOUVER INT'L A
2008-10-18,2008,10,18,Fall,2008,12.2,5.4,8.8,0,VANCOUVER INT'L A
2008-10-19,2008,10,19,Fall,2008,10.6,3.8,7.2,0,VANCOUVER INT'L A
2008-10-20,2008,10,20,Fall,2008,14.1,8,11.1,5,VANCOUVER INT'L A
2008-10-21,2008,10,21,Fall,2008,12.4,4.4,8.4,0,VANCOUVER INT'L A
2008-10-22,2008,10,22,Fall,2008,13.7,3.7,8.7,0,VANCOUVER INT'L A
2008-10-23,2008,10,23,Fall,2008,11.8,5.7,8.8,2,VANCOUVER INT'L A
2008-10-24,2008,10,24,Fall,2008,10.6,5.1,7.9,0.4,VANCOUVER INT'L A
2008-10-25,2008,10,25,Fall,2008,11.1,5.8,8.5,0.2,VANCOUVER INT'L A
2008-10-26,2008,10,26,Fall,2008,10.6,1.8,6.2,0,VANCOUVER INT'L A
2008-10-27,2008,10,27,Fall,2008,11.9,0.9,6.4,0,VANCOUVER INT'L A
2008-10-28,2008,10,28,Fall,2008,14.3,3.5,8.9,0,VANCOUVER INT'L A
2008-10-29,2008,10,29,Fall,2008,13.4,9.1,11.3,0,VANCOUVER INT'L A
2008-10-30,2008,10,30,Fall,2008,13.7,8.1,10.9,3.4,VANCOUVER INT'L A
2008-10-31,2008,10,31,Fall,2008,14.2,10.9,12.6,15.2,VANCOUVER INT'L A
2008-11-01,2008,11,1,Fall,2008,14.6,8.8,11.7,1.8,VANCOUVER INT'L A
2008-11-02,2008,11,2,Fall,2008,13.6,8.5,11.1,6.4,VANCOUVER INT'L A
2008-11-03,2008,11,3,Fall,2008,8.9,7.3,8.1,10.4,VANCOUVER INT'L A
2008-11-04,2008,11,4,Fall,2008,10.1,5.9,8,2.6,VANCOUVER INT'L A
2008-11-05,2008,11,5,Fall,2008,10.1,2.9,6.5,0,VANCOUVER INT'L A
2008-11-06,2008,11,6,Fall,2008,10.6,5.8,8.2,22.4,VANCOUVER INT'L A
2008-11-07,2008,11,7,Fall,2008,12.4,9.9,11.2,20.4,VANCOUVER INT'L A
2008-11-08,2008,11,8,Fall,2008,14.4,11.4,12.9,6,VANCOUVER INT'L A
2008-11-09,2008,11,9,Fall,2008,12.6,8.8,10.7,4.6,VANCOUVER INT'L A
2008-11-10,2008,11,10,Fall,2008,13,8.7,10.9,4.4,VANCOUVER INT'L A
2008-11-11,2008,11,11,Fall,2008,10.2,7.9,9.1,21.2,VANCOUVER INT'L A
2008-11-12,2008,11,12,Fall,2008,14.3,8.8,11.6,3.6,VANCOUVER INT'L A
2008-11-13,2008,11,13,Fall,2008,10.4,5.1,7.8,0,VANCOUVER INT'L A
2008-11-14,2008,11,14,Fall,2008,9.1,5.1,7.1,1.2,VANCOUVER INT'L A
2008-11-15,2008,11,15,Fall,2008,13,7.1,10.1,0.4,VANCOUVER INT'L A
2008-11-16,2008,11,16,Fall,2008,13,8.4,10.7,0,VANCOUVER INT'L A
2008-11-17,2008,11,17,Fall,2008,13.5,5.9,9.7,0,VANCOUVER INT'L A
2008-11-18,2008,11,18,Fall,2008,9.8,5,7.4,0,VANCOUVER INT'L A
2008-11-19,2008,11,19,Fall,2008,9,2.2,5.6,0,VANCOUVER INT'L A
2008-11-20,2008,11,20,Fall,2008,9.4,1.7,5.6,5.6,VANCOUVER INT'L A
2008-11-21,2008,11,21,Fall,2008,8.8,2.1,5.5,6.8,VANCOUVER INT'L A
2008-11-22,2008,11,22,Fall,2008,10.3,2.1,6.2,0,VANCOUVER INT'L A
2008-11-23,2008,11,23,Fall,2008,8.7,0.4,4.6,0,VANCOUVER INT'L A
2008-11-24,2008,11,24,Fall,2008,9.1,-0.3,4.4,0,VANCOUVER INT'L A
2008-11-25,2008,11,25,Fall,2008,9.6,3.1,6.4,3.2,VANCOUVER INT'L A
2008-11-26,2008,11,26,Fall,2008,6.4,0.3,3.4,0,VANCOUVER INT'L A
2008-11-27,2008,11,27,Fall,2008,7.2,0.2,3.7,1,VANCOUVER INT'L A
2008-11-28,2008,11,28,Fall,2008,8.1,6.3,7.2,34.6,VANCOUVER INT'L A
2008-11-29,2008,11,29,Fall,2008,9.5,7.5,8.5,19.2,VANCOUVER INT'L A
2008-11-30,2008,11,30,Fall,2008,11.7,7.4,9.6,1.2,VANCOUVER INT'L A
2008-12-01,2008,12,1,Winter,2009,10.3,6.7,8.5,6.6,VANCOUVER INT'L A
2008-12-02,2008,12,2,Winter,2009,10.3,6.8,8.6,0.6,VANCOUVER INT'L A
2008-12-03,2008,12,3,Winter,2009,8.3,3,5.7,0,VANCOUVER INT'L A
2008-12-04,2008,12,4,Winter,2009,7.3,-0.2,3.6,0,VANCOUVER INT'L A
2008-12-05,2008,12,5,Winter,2009,7.1,2.2,4.7,0.2,VANCOUVER INT'L A
2008-12-06,2008,12,6,Winter,2009,7.4,6.3,6.9,9,VANCOUVER INT'L A
2008-12-07,2008,12,7,Winter,2009,8.2,5.2,6.7,2.2,VANCOUVER INT'L A
2008-12-08,2008,12,8,Winter,2009,7.6,3,5.3,0.8,VANCOUVER INT'L A
2008-12-09,2008,12,9,Winter,2009,7.1,5.9,6.5,13.6,VANCOUVER INT'L A
2008-12-10,2008,12,10,Winter,2009,8,4.9,6.5,2.6,VANCOUVER INT'L A
2008-12-11,2008,12,11,Winter,2009,7.2,0.6,3.9,0,VANCOUVER INT'L A
2008-12-12,2008,12,12,Winter,2009,4.2,1.1,2.7,31.6,VANCOUVER INT'L A
2008-12-13,2008,12,13,Winter,2009,4.4,-2.8,0.8,0,VANCOUVER INT'L A
2008-12-14,2008,12,14,Winter,2009,-0.2,-4.5,-2.4,3.6,VANCOUVER INT'L A
2008-12-15,2008,12,15,Winter,2009,1,-8.4,-3.7,0,VANCOUVER INT'L A
2008-12-16,2008,12,16,Winter,2009,-1.4,-8.7,-5.1,0,VANCOUVER INT'L A
2008-12-17,2008,12,17,Winter,2009,-1,-3,-2,3.6,VANCOUVER INT'L A
2008-12-18,2008,12,18,Winter,2009,-1.7,-8.7,-5.2,0,VANCOUVER INT'L A
2008-12-19,2008,12,19,Winter,2009,-4.3,-10.9,-7.6,0,VANCOUVER INT'L A
2008-12-20,2008,12,20,Winter,2009,-5.3,-15.2,-10.3,0,VANCOUVER INT'L A
2008-12-21,2008,12,21,Winter,2009,-1.2,-6.6,-3.9,28.6,VANCOUVER INT'L A
2008-12-22,2008,12,22,Winter,2009,1.7,-6.5,-2.4,10,VANCOUVER INT'L A
2008-12-23,2008,12,23,Winter,2009,-2.3,-11.7,-7,0,VANCOUVER INT'L A
2008-12-24,2008,12,24,Winter,2009,1.1,-2.8,-0.9,26.2,VANCOUVER INT'L A
2008-12-25,2008,12,25,Winter,2009,1.6,-3.1,-0.8,3,VANCOUVER INT'L A
2008-12-26,2008,12,26,Winter,2009,1.1,-5,-2,25.6,VANCOUVER INT'L A
2008-12-27,2008,12,27,Winter,2009,3.4,0.9,2.2,12.8,VANCOUVER INT'L A
2008-12-28,2008,12,28,Winter,2009,4.3,-1.2,1.6,0.6,VANCOUVER INT'L A
2008-12-29,2008,12,29,Winter,2009,4.8,1,2.9,8.8,VANCOUVER INT'L A
2008-12-30,2008,12,30,Winter,2009,4,-0.9,1.6,0.6,VANCOUVER INT'L A
2008-12-31,2008,12,31,Winter,2009,5.4,0.5,3,6.6,VANCOUVER INT'L A
2009-01-01,2009,1,1,Winter,2009,2.7,0.2,1.5,9.6,VANCOUVER INT'L A
2009-01-02,2009,1,2,Winter,2009,1.9,-4.2,-1.2,0,VANCOUVER INT'L A
2009-01-03,2009,1,3,Winter,2009,0.8,-2.5,-0.9,6.8,VANCOUVER INT'L A
2009-01-04,2009,1,4,Winter,2009,4,-0.2,1.9,13.8,VANCOUVER INT'L A
2009-01-05,2009,1,5,Winter,2009,3.3,0.4,1.9,4.2,VANCOUVER INT'L A
2009-01-06,2009,1,6,Winter,2009,5.6,1.6,3.6,28.6,VANCOUVER INT'L A
2009-01-07,2009,1,7,Winter,2009,8.5,3.3,5.9,14.6,VANCOUVER INT'L A
2009-01-08,2009,1,8,Winter,2009,7.2,3.1,5.2,7,VANCOUVER INT'L A
